title,price,image
"Toyota Sienna 3 поколение Минивэн 5-дв. , 2017",32500$ ,https://i.cars.kg/preview/r/RJAbYeYdlUbPGIlXjjsCvw/1080x-/20220905/35a1243532f0f1321a4f9c2bce459c44.jpg
"Toyota Sienna 2 поколение [рестайлинг] Минивэн , 2010",23000$ ,https://i.cars.kg/preview/r/p8L9rqz0_B_ovGRnODvxZg/1080x-/20220905/a41c59431453683343e20b1e79fe47db.jpg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2011",23500$ ,https://i.cars.kg/preview/r/owzXceVwachCHbJN4mBFgg/1080x-/20220905/671bfda7c275ef131a6cd31e52e031f6.jpeg
"BMW X5 E53 Кроссовер , 2003",10700$ ,https://i.cars.kg/preview/r/5p7dq0FCWJgcaD7pr6LRVg/1080x-/20220905/1e5712d9959b88cd9bd77bfaad14578f.jpg
"Volkswagen Touran 2 поколение Минивэн 5-дв. , 2009",7400$ ,https://i.cars.kg/preview/r/HNiEwk9vXheGfWV32i4BqQ/1080x-/20220905/d49486fadc286397e34ff7bce12e181a.jpg
"Mazda 626 GE Седан , 1992",1184$ ,https://i.cars.kg/preview/r/0WM0lZ8XAPetc10H4uGSZg/1080x-/20220905/e998a7fcb443f2ead03bb536479fffbd.jpg
"Kia K5 1 поколение , 2016",12000$ ,
"Volkswagen Polo 3 поколение [рестайлинг] Хетчбэк 5-дв. , 2001",2500$ ,https://i.cars.kg/preview/r/nbR_7R2WhHYTQlHvIOe88w/1080x-/20220905/65e718069b0c074ea7e485f7c414f24b.jpeg
"Lexus RX 4 поколение Кроссовер , 2017",41500$ ,https://i.cars.kg/preview/r/RIec4LbOkqypPZ_ybWnu4w/1080x-/20220905/d90c68d29b3c66566c97d07385ad4744.jpg
"BMW X5 E53 [рестайлинг] Кроссовер , 2004",14000$ ,https://i.cars.kg/preview/r/RucEkkb3sBCrUD2AFymtjg/1080x-/20220905/e8961cb21d16da17857f6dffb10edf1f.jpg
"Mercedes-Benz A-Класс W168/V168 [рестайлинг] Хетчбэк 5-дв. , 2002",3553$ ,https://i.cars.kg/preview/r/ywx3v--oGjIQE6vCFPCspA/1080x-/20220905/289f248983aaeb7f4af257f005425cf5.jpg
"Hyundai Santa Fe DM Кроссовер 5-дв. , 2015",20$ ,https://i.cars.kg/preview/r/lHPBRJL3Y2AzfJs6EA-8fw/1080x-/20220905/25de8d9d8e0dca9e627dfddaea509589.jpg
"Toyota Alphard 1 поколение [рестайлинг] Минивэн , 2007",12600$ ,https://i.cars.kg/preview/r/COb7vIoxW0u1ttlA9_txNg/1080x-/20220905/158a22d9c1eb908b332068e23ac5ad35.jpeg
"Subaru Legacy 5 поколение Седан , 2010",9300$ ,https://i.cars.kg/preview/r/8Vb8TKwRxM4DodoGpT2tkA/1080x-/20220905/986bf623892e6724d51cfbf36eae258e.jpg
"Honda Odyssey 1 поколение Минивэн , 1996",3950$ ,https://i.cars.kg/preview/r/Y9FE2eyMr88lYBvXS7cMng/1080x-/20220905/e84678891bc6853f5a656f0d7addebf3.jpeg
"BMW X5 E70 Кроссовер , 2008",16500$ ,https://i.cars.kg/preview/r/PfHQ1IzMp40LzOdvMgwGSA/1080x-/20220905/e638bec18d715be9c3f0e33e601fca6e.jpeg
"Toyota Camry XV50 [рестайлинг] Седан , 2022",33000$ ,https://i.cars.kg/preview/r/3jrtr66OAmFGCwSYKR7Lmw/1080x-/20220905/b3bda15b0e58e2daabc0d895ee059401.jpg
"Lexus ES 6 поколение [рестайлинг] Седан , 2016",28000$ ,https://i.cars.kg/preview/r/H4bfjXHarKKaPjipKKg62w/1080x-/20220905/cb3bfa34058116fbe6980fe0eeae5d36.jpg
"Hyundai Sonata YF , 2010",8500$ ,https://i.cars.kg/preview/r/S5Vl3iA-kuxaqsbp72Nknw/1080x-/20220905/d9cb69aa938a2f975c8fa1ccceada8cb.jpg
"Lexus NX 1 поколение Кроссовер 5-дв. , 2016",32000$ ,https://i.cars.kg/preview/r/WCJ5QHKBon8-0zGSOYGFyg/1080x-/20220904/12a4a965b989e4ec95047618d68ffd59.webp
"Volkswagen Transporter T4 Фургон , 1991",3500$ ,https://i.cars.kg/preview/r/_H3_GzNv0AmFYr591DI6NQ/1080x-/20220904/ff322d9a8f50bd89c481cfee286dcb3a.jpg
"Honda Accord , 2003",7500$ ,https://i.cars.kg/preview/r/qmXJDFaq-vVHm9Rr1389YA/1080x-/20220904/a5502caa5ff0c4b98e1f6aa0bf028444.jpg
"Toyota Camry , 2018",27$ ,https://i.cars.kg/preview/r/t82UE9c7ok0OWiuiExnURw/1080x-/20220904/449063894563689ab6443b8f7f284f1d.png
"Toyota RAV4 3 поколение Кроссовер , 2008",15000$ ,https://i.cars.kg/preview/r/5Sb7u9m_Rsi2DO6bolakSg/1080x-/20220904/50c2ae2045e0e4b080b7a4b2f599ba53.jpg
"Honda Inspire 4 поколение Седан , 2003",8000$ ,https://i.cars.kg/preview/r/CpHGqpAxiIastucAbuB-XQ/1080x-/20220904/a5ffe07ae12c1715307e84c013ec461b.jpg
"Mercedes-Benz E-Класс W211/S211 [рестайлинг] AMG седан 4-дв. , 2006",17500$ ,https://i.cars.kg/preview/r/mgs7oMPg_POpxOUPDMpQvg/1080x-/20220904/6a5f31b81c3511c3af6595ebfc42cf8a.jpeg
"Hyundai Sonata YF Седан 4-дв. , 2010",10800$ ,https://i.cars.kg/preview/r/wVZmufyywiYetyPtT5TcHA/1080x-/20220904/46cd2b87a089c0adc978e0f4e271b96c.jpeg
"Hyundai Sonata , 2017",15200$ ,https://i.cars.kg/preview/r/ZzHGmBK4NL2H3rulV6ZwgA/1080x-/20220904/5ba59e1a63179d914bbf745c3769cf74.jpeg
"Toyota Estima 1 поколение Минивэн , 1999",6158$ ,https://i.cars.kg/preview/r/qfAkhIoRDBldk5jRdtUFJg/1080x-/20220904/4070aa14315882a452f7929bfed82f41.jpg
"Ford Mondeo 3 поколение Универсал , 2001",2961$ ,https://i.cars.kg/preview/r/Srx-mzEVz8nx0_Uyy4bSIQ/1080x-/20220904/6386e3f2f3deff06ba1ea07fdec508f8.jpg
"Honda Accord 7 поколение Седан , 2003",7600$ ,
"Toyota 4Runner 5 поколение Внедорожник , 2020",82000$ ,https://i.cars.kg/preview/r/3I9wY3QjaHn76bzxpmHI0w/1080x-/20220903/71f645668f0db80f06500d59330feb9c.jpg
"BMW 5 серия F07/F10/F11 Седан , 2011",18000$ ,https://i.cars.kg/preview/r/03xYY8U82ZXtj8QCINxGEg/1080x-/20220903/8243af5ae7ea1d689b7f2884b8abae91.jpg
"Daewoo Lanos T100 Седан , 1997",1776$ ,https://i.cars.kg/preview/r/R4FGuWpXrT6hvag2IKH12A/1080x-/20220903/1153d341d4867b08db4c11768a8f2fc5.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2020",42000$ ,https://i.cars.kg/preview/r/qKauItqH8wzptUY8BYuj1g/1080x-/20220903/06aa693a3f0677d398124c3d7fa0a8a2.jpg
"Honda Odyssey 2 поколение Минивэн , 2002",7500$ ,https://i.cars.kg/preview/r/4mDGtQ1FW79Ldcoh-7x2VA/1080x-/20220903/ee5d9f584b2d4b46f37951d889e1be99.jpg
"Lexus RX 1 поколение Кроссовер , 2001",11000$ ,https://i.cars.kg/preview/r/Ratdtjx4DhrKZuoy3Lbc9w/1080x-/20220903/98418f920cd5278857f79ea9ef85ed61.jpg
"Subaru Tribeca 1 поколение Кроссовер , 2007",12000$ ,https://i.cars.kg/preview/r/TYc5SgiiqbOBFKyVuFLZ7g/1080x-/20220903/97a3cf7bbf33bdbbfd743352f81942cc.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2019",33500$ ,https://i.cars.kg/preview/r/j7LkG37IRkt7L6yKf7TXKg/1080x-/20220903/c99e968564f8b504dfd66c353a7172f5.jpg
"Toyota Land Cruiser J200 Внедорожник , 2011",35600$ ,https://i.cars.kg/preview/r/6Mx0ZH-qDp4nyfP2Hz3cVw/1080x-/20220903/28bcb8d7b27f5972a13d7d4d0bd36a8b.jpg
"Honda Odyssey 2 поколение Минивэн , 2000",4737$ ,https://i.cars.kg/preview/r/qd4sVE4DUQxn2B6rNUIvPQ/1080x-/20220903/6f99ec2a58c6338bbbf546b1429701f0.jpg
"Honda Stepwgn 2 поколение Минивэн 5-дв. , 2001",9000$ ,https://i.cars.kg/preview/r/FEswpKNCP1mkAm7zHd0jTQ/1080x-/20220903/666ac154319424b64ab0eccca17ba07e.jpg
"Honda Jazz 2 поколение Хетчбэк , 2009",8113$ ,https://i.cars.kg/preview/r/DdXP5ZyuKDBrqAHvpuXZXw/1080x-/20220902/635ab91e66455c874b284384eecb4db0.jpg
"BMW X6 E71/E72 Sports Activity Coupe кроссовер , 2010",17500$ ,https://i.cars.kg/preview/r/_4UH3w4KPoI3AxRAG9-D8Q/1080x-/20220902/0d18c74985045a8d45322d3eb6ecce99.jpg
"Hyundai Avante , 1996",1900$ ,https://i.cars.kg/preview/r/hMG9Y7q6V-n_jaiywXZahw/1080x-/20220902/b7e0e2ad450df9f9dbdf505347be5f5c.jpg
"Lexus ES 6 поколение [рестайлинг] Седан , 2016",29800$ ,https://i.cars.kg/preview/r/xiIMj07EpsFCWiSr-5shFw/1080x-/20220902/1898fd41d341829b0f6ab699d674a6a6.jpg
"Mercedes-Benz E-Класс W210/S210 [рестайлинг] Седан , 2000",2961$ ,https://i.cars.kg/preview/r/12Nz70_K3RL3-TwW1k9JTQ/1080x-/20220903/5722fc0fc73bde66c78c8d8193f05914.jpg
"Hyundai Sonata YF Седан 4-дв. , 2020",23500$ ,https://i.cars.kg/preview/r/4NEsIh-iufkcYjIjRBfvZw/1080x-/20220902/063235bdbeed2bfcc7cbd00fc2cac86e.jpg
"Hyundai Porter 3 поколение Борт , 2007",8500$ ,https://i.cars.kg/preview/r/Cf-zqXEeN6-K_fGrZji8ng/1080x-/20220902/ab6266cbc381218bf6b76f4e2bbc49c7.jpg
"Lexus GS 2 поколение Седан , 2005",10300$ ,https://i.cars.kg/preview/r/OMc2-S6u6EC7FpOaWap5GQ/1080x-/20220902/33ac9258154498f41e9b67f40638dd97.jpg
"Lexus GX 1 поколение Внедорожник , 2004",21900$ ,https://i.cars.kg/preview/r/RvZLQKPc99-5Dcx6S3NLRA/1080x-/20220902/5dd25072bc984abe8e846d21d16886eb.jpg
"Honda Accord 8 поколение Седан 4-дв. , 2009",13000$ ,https://i.cars.kg/preview/r/EmnLb-AbELZUawGpBywoZw/1080x-/20220902/7eb306934b0ef947afddec8d0ed90a7b.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2018",28000$ ,https://i.cars.kg/preview/r/LRe8IipnQ60wgliOYm9Vdw/1080x-/20220902/5fe39af4cd84dab643d35e412ba430c6.jpg
"Toyota Camry XV40 [рестайлинг] Седан 4-дв. , 2011",12$ ,https://i.cars.kg/preview/r/stz9VbDjoVAaOfN-XEBncQ/1080x-/20220902/4138f01e7da689e9dc8abb664c6aebf3.jpg
"BMW X5 E53 [рестайлинг] Кроссовер , 2005",14500$ ,https://i.cars.kg/preview/r/JzGksl3TekassQSOQmGmMQ/1080x-/20220902/a3537d06adc1c0e9b0feaed8aadf8c41.jpeg
"Ford Ka 1 поколение Хетчбэк 3-дв. , 1996",888$ ,https://i.cars.kg/preview/r/snUbhk6NSScKdzbnsKh5-Q/1080x-/20220902/b0b89a0849bf08bd20f348075f0b6622.jpg
"Honda CR-V 1 поколение [рестайлинг] Кроссовер , 1999",5800$ ,https://i.cars.kg/preview/r/jTY950Op034vRhwWPgpNiA/1080x-/20220901/ddb2f5bb30a62d46ab0158a99129d68b.jpg
"Honda Odyssey 2 поколение [рестайлинг] Prestige минивэн 5-дв. , 2001",4737$ ,https://i.cars.kg/preview/r/mQTTkrIxD5f0YGsS1PkUrg/1080x-/20220901/ebad2f4e6aceb4c292bdf80dbc091281.jpg
"BMW X5 E70 Кроссовер , 2007",15000$ ,https://i.cars.kg/preview/r/hyrhwoWtitEkpNyoVCqx4Q/1080x-/20220901/85ed44af708ceeeb88a1e0e62ec27e7b.jpg
"Mercedes-Benz CLS-Класс C219 [рестайлинг] Седан , 2008",15500$ ,https://i.cars.kg/preview/r/iJRCjFvTsZzEv5cSHYlupg/1080x-/20220901/6e455e05bffa382e4f7634e461a80c3b.jpg
"Mercedes-Benz Sprinter W906 Микроавтобус 4-дв. , 2006",7757$ ,https://i.cars.kg/preview/r/VgjY9TetUkD953ue8N6kPw/1080x-/20220901/6aaa3f6d8dd80c98ee5ceb4ac7ec4a6f.jpg
"Kia Morning 2 поколение Хетчбэк , 2015",8500$ ,https://i.cars.kg/preview/r/4AxCQYVtjkxn7mMbMKNqBQ/1080x-/20220901/ba352b648c00d4b2e9ca85b2d29e710e.webp
"Lexus GX 2 поколение Внедорожник , 2010",36000$ ,https://i.cars.kg/preview/r/22CQ-08OThPQCizy4xo80g/1080x-/20220901/da2583475448b2f7baf9c61ab55d7095.jpg
"Toyota Crown S180 [рестайлинг] Седан , 2007",10000$ ,https://i.cars.kg/preview/r/aVpPtFvWQjjdnWRdShEmug/1080x-/20220901/1bf9d19beda5c60d884e6b69d5f48730.webp
"Toyota Camry XV50 [рестайлинг] Седан , 2018",25900$ ,https://i.cars.kg/preview/r/tpacOEgkHJP3DFcCXBROhg/1080x-/20220901/9cff3af27a81840b9c74ca42cb020681.jpg
"ВАЗ (Lada) 2109 1 поколение Хетчбэк , 1995",1421$ ,https://i.cars.kg/preview/r/MxAou21WDglMNdIczrwj6g/1080x-/20220901/e94e82382ecc075cf3976ac72359cfdd.jpg
"Subaru Legacy 4 поколение Седан , 2003",7000$ ,https://i.cars.kg/preview/r/qf-HTYZZgjk-gWleWsUlBQ/1080x-/20220901/55573faefb3e2b302bfb49ad3a925ef3.jpg
"Hyundai Matrix 1 поколение , 2003",4382$ ,
"Mercedes-Benz M-Класс W164 Кроссовер , 2005",11300$ ,https://i.cars.kg/preview/r/NBb2b6ex_5Q2Iah9CVpnwg/1080x-/20220831/282f5b268659c2cd6ccf7ef866a4fd20.jpeg
"Honda CR-V , 2022",27500$ ,https://i.cars.kg/preview/r/9Zw7uW8ywKgiXihg1FSEKw/1080x-/20220831/3a77c16438e97506b6f940b88d8a4597.jpg
"Toyota Alphard 1 поколение [рестайлинг] Минивэн , 2007",14500$ ,https://i.cars.kg/preview/r/2mbECDocA_QjVFkjmmdWzg/1080x-/20220831/a0912382076a85b4455b2b38359c3dfa.jpg
"Toyota Prius C 1 поколение Хетчбэк , 2016",12500$ ,https://i.cars.kg/preview/r/g0saSBch_2prrgc8iPhFcg/1080x-/20220831/157be0e504c47b014a93e22441b6d3a2.jpg
"Nissan Primera , 1991",619$ ,https://i.cars.kg/preview/r/Jfmid_DW9xRwBWaTnl9nIg/1080x-/20220830/786126ffd95b38c1d92d06323f72e33c.jpeg
"Mercedes-Benz S-Класс W220 Седан , 2002",6000$ ,https://i.cars.kg/preview/r/QeCLqSwVauMKsVnUHhJp6A/1080x-/20220830/6fab096f7068cf0027c77c578e535bbb.jpg
"Lexus RX 1 поколение Кроссовер , 2001",12000$ ,https://i.cars.kg/preview/r/oe_QbDshZATqHaIan6ihvQ/1080x-/20220830/d4fd1e53193b4d04c2a661c474ee85a1.jpg
"Toyota Camry XV50 Седан 4-дв. , 2012",16600$ ,https://i.cars.kg/preview/r/GwNyEhDZlYRRSa1EwCprCg/1080x-/20220830/2af2bc4fa5e07d20cf7bf118e9039a70.jpg
"Honda CR-V 3 поколение Кроссовер , 2009",14500$ ,https://i.cars.kg/preview/r/eQuVO3vQ10UMsZQFJm8cWw/1080x-/20220830/60b73fc7cc1d56d88c6e04c7ab074950.jpeg
"Daewoo Matiz M250 [рестайлинг] Хетчбэк , 2007",4500$ ,https://i.cars.kg/preview/r/MYNrI2uVgLD-s8lQKf5etQ/1080x-/20220830/81aacd0fc959731b4ea23398c75f65ab.jpg
"Lexus RX 2 поколение Кроссовер , 2006",17800$ ,https://i.cars.kg/preview/r/LK_qoBu73xvTC3A9bMmfLg/1080x-/20220830/4c4e0b720816cb7c65fab15d39775c61.jpg
"BMW 5 серия E34 Седан , 1996",15000$ ,https://i.cars.kg/preview/r/4nEbOjZ4_efG6anjYmTJTQ/1080x-/20220830/04110702e4778113dc02b51a12d83721.jpg
"Ford , 2006",5000$ ,
"Mazda RX-8 1 поколение , 2004",6000$ ,https://i.cars.kg/preview/r/O_WAqK8MRVgEsx4TLt-nIw/1080x-/20220830/648023954bdcda72fd81f716985d03a7.jpg
"Jeep Patriot 1 поколение Кроссовер , 2016",13400$ ,
"Toyota Camry XV50 [рестайлинг] Седан , 2016",21800$ ,https://i.cars.kg/preview/r/DhgYYV_7DrUDGwx5NC94cQ/1080x-/20220829/f828b57c15cf6fd62ceabbf03f986e42.jpg
"BMW X6 E71/E72 Sports Activity Coupe кроссовер , 2008",15000$ ,https://i.cars.kg/preview/r/gAHYv8T2zLnK32ouCEpIpg/1080x-/20220829/e091a5119db4a784370fc54f33022c08.jpg
"Volkswagen Passat B6 Универсал 5-дв. , 2009",7000$ ,https://i.cars.kg/preview/r/NWXU-HhQIbKPcmXyxCeUJg/1080x-/20220829/10f90153177db7255a1428f04d8a0e68.jpg
"Nissan Patrol Y61 Внедорожник 5-дв. , 2002",10500$ ,https://i.cars.kg/preview/r/lNSR07p8JgxayR5ODdqHHA/1080x-/20220829/adc0a62dedf0ca93513ae9cb4013b5a4.jpg
"Toyota Highlander 3 поколение Кроссовер , 2017",36000$ ,https://i.cars.kg/preview/r/jU_NbN20U_uG-Ew97Q9XMg/1080x-/20220829/7c081bcadb8af8c7e8d80a7de5564a85.jpg
"Toyota Ist 1 поколение Хетчбэк , 2002",6100$ ,https://i.cars.kg/preview/r/xy9ysKEH3X0EdQ1AgB85FA/1080x-/20220829/1bda2e0d4e07dd8c42a4a74ba516c567.jpg
"Kia K5 , 2016",12000$ ,https://i.cars.kg/preview/r/pvu0lhWiG-7zLRkZR28DEw/1080x-/20220829/2f47d4c68aff32dfb34ad1a37b408017.jpeg
"Nissan X-Trail T30 Кроссовер , 2002",7800$ ,https://i.cars.kg/preview/r/YMcHCx5ICaDsTC3uZcbYOg/1080x-/20220829/8d2960dde33f70f674fdf6207aebb9c4.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",16300$ ,https://i.cars.kg/preview/r/sfcHDPYsq6MkaYnZP8Rwwg/1080x-/20220829/9015bc5de5d3d2699dae4cd33e441527.jpg
"Nissan Micra K10 Хетчбэк 3-дв. , 1989",1658$ ,https://i.cars.kg/preview/r/pvt9uIE-8A0i_v_V4nGuoQ/1080x-/20220829/75b787f10084ee1720b8893af5e57707.jpg
"Volkswagen Jetta 3 поколение Седан , 1999",3849$ ,https://i.cars.kg/preview/r/Ml9OizEUJ-e0e0YA9TRrtA/1080x-/20220829/d014dfdbd10663022b2f55df4943390b.jpg
"Hyundai Grandeur HG Седан , 2016",16000$ ,https://i.cars.kg/preview/r/22z5q3PwUQyUgq8KUza7Ww/1080x-/20220829/a4201ad4830d6c823caed0a67a4b02b9.jpeg
"Lexus GX 1 поколение Внедорожник , 2005",22500$ ,https://i.cars.kg/preview/r/t1wv6y-0dPyCqtFvfrEaoA/1080x-/20220829/e6fc0fd92e964ef904eed12faa2738b3.jpg
"Kia Optima 4 поколение Седан 4-дв. , 2016",12600$ ,https://i.cars.kg/preview/r/SNckRkQFd2-YXSvofS2ybQ/1080x-/20220829/013e6ac747190426fc11bca3865d7898.jpg
"Honda Pilot 1 поколение Кроссовер , 2003",8600$ ,https://i.cars.kg/preview/r/-bx73SyntZ_wQE4QZzZLKw/1080x-/20220829/b23407be25d58c6868c6f3c1e0e17149.jpg
"Lexus ES 6 поколение Седан , 2014",25000$ ,https://i.cars.kg/preview/r/VpbIXvz2c6T2VhXH5bCB3A/1080x-/20220829/c0f9602f4e2510f0fa32db1bcd0e4f79.jpg
"Toyota Raum 2 поколение , 2003",6800$ ,https://i.cars.kg/preview/r/cZ_Czi06VQNruPRZv0o7yQ/1080x-/20220828/25a7608c27965fc7331fc4c494a8ae8d.jpg
"Honda Stepwgn , 2002",650000$ ,https://i.cars.kg/preview/r/fdTUP7fjVkfCYhW5hyTXrA/1080x-/20220828/93013bb26244a76849c10741efb9a800.jpg
"Mazda 626 GE Седан , 1992",3900$ ,https://i.cars.kg/preview/r/QSKTBRiPAve6H1XPPXt2EQ/1080x-/20220828/db54f56e184da0ddf30487360fc074a9.jpg
"Honda Civic 8 поколение [рестайлинг] Седан , 2008",8600$ ,https://i.cars.kg/preview/r/n_4SGJhmzkDkhAb5I_O15Q/1080x-/20220828/c7579127e456091047932380c4950e29.jpeg
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2006",15500$ ,https://i.cars.kg/preview/r/XZa-0YEHhb-k8GF2cTev5g/1080x-/20220828/4bfd31ea5a102d300d04b00fc6bc26da.jpeg
"Honda Stepwgn 3 поколение Минивэн , 2005",12500$ ,https://i.cars.kg/preview/r/GAO4BQFtiQH0eXwZJnBT9w/1080x-/20220828/03e28faabaf36e6f665e7b97d5dd50a1.jpg
"Mercedes-Benz E-Класс W210/S210 Седан 4-дв. , 1997",6700$ ,https://i.cars.kg/preview/r/Pp2O3-b7_eOOYMmkVY1piw/1080x-/20220828/f4ac01d43fb45d3af2d8fd32ec977725.jpg
"Lexus NX , 2018",42000$ ,https://i.cars.kg/preview/r/u6CWB--pbPWUnB1FzUkxkA/1080x-/20220828/6e0ab8dc6d31bd9fed3b0aea60305755.jpg
"Lexus LX 3 поколение Внедорожник , 2009",37000$ ,
"Toyota Highlander 2 поколение Кроссовер 5-дв. , 2010",20800$ ,https://i.cars.kg/preview/r/xCAMsGoxEcZBLvyGUiprbw/1080x-/20220827/61f47446743a24d9c4ceb2868a85fdd8.webp
"Volkswagen Passat B5.5 [рестайлинг] Седан , 2001",6158$ ,https://i.cars.kg/preview/r/CeCcopsLLzKPZ7K5pQcxKw/1080x-/20220827/604824d8a6aa6b6635d59c94f65a8dcb.jpg
"Subaru Outback 3 поколение Универсал , 2006",9000$ ,https://i.cars.kg/preview/r/kUgFplOphNQkIRoX_HG1Xg/1080x-/20220827/a654c03d4509000d88f5709a1ebabb10.jpg
"Nissan Skyline , 2001",370000$ ,https://i.cars.kg/preview/r/2io0aRgerlr9xDtriU6ZWw/1080x-/20220827/423c8c684563a0acff3b880ea1a9e5a3.png
"Subaru Impreza 4 поколение Хетчбэк , 2017",14000$ ,https://i.cars.kg/preview/r/PdG40H5fnk90a_eyGA7SHA/1080x-/20220827/3da2fe3f9644ebdfaf105c7e048d716a.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2015",16800$ ,https://i.cars.kg/preview/r/lMcV2C8k6P8Vx0_LxSyKsg/1080x-/20220827/ce236743395ec8e6d26ec3f762f665d9.jpg
"Lexus GS 3 поколение Седан , 2007",13000$ ,https://i.cars.kg/preview/r/0NF_f_bxs2LUxrxP26Fnlw/1080x-/20220826/989200c2da4d2d617032fb975fb3b35b.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2018",24500$ ,https://i.cars.kg/preview/r/M2F2gWC8wjY6-COkpqxyug/1080x-/20220826/e0d846eb574dc006fa2df1c345f6b233.jpg
"Toyota Land Cruiser J80 Внедорожник 5-дв. , 1995",14000$ ,https://i.cars.kg/preview/r/cL8ZTivbNuKQ7CZgDp-GjA/1080x-/20220826/2b461c38bc7b0a40983dae373f621395.webp
"Toyota Prius C 1 поколение Хетчбэк , 2016",12800$ ,https://i.cars.kg/preview/r/393UUXFHqIkUcxQrJzMx6Q/1080x-/20220826/a919fd676721e4c31fc95b6303b1b4a8.jpg
"Chevrolet Volt 1 поколение Седан , 2015",14199$ ,https://i.cars.kg/preview/r/_XT82cVUTFqNv7aj-PiQiA/1080x-/20220826/ad22e9d9aacbd320c1a5410fe56ef8e3.jpg
"Mazda Demio 2 поколение Хетчбэк , 2003",5100$ ,https://i.cars.kg/preview/r/IkHqZxIBbu0c3b_Lew3ngA/1080x-/20220826/5ac6cc042de015bfcc64b78e061e0aa4.jpg
"Toyota Corolla E120 Хетчбэк 5-дв. , 2003",8500$ ,https://i.cars.kg/preview/r/FBxBiqZ6mcZnXTas6VWBHQ/1080x-/20220826/12f6e66b6727f9dcd79121d2888f27b8.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2017",34000$ ,https://i.cars.kg/preview/r/xjQkHbrLJpWXeftlDxzVZw/1080x-/20220826/5be62f4f1ec6d06a90ef63f6ce1580b3.jpg
"Mercedes-Benz GL-Класс X166 Внедорожник 5-дв. , 2012",33000$ ,https://i.cars.kg/preview/r/X8ZXRWk7yUN1Tl4pcgyeVQ/1080x-/20220826/9576c4155a2d640fd94e80bde362a5d7.jpg
"Mercedes-Benz Sprinter W906 Фургон , 2010",17000$ ,https://i.cars.kg/preview/r/5Y2igPYROmoA8FHfk8ynKQ/1080x-/20220826/0a9a0263da24578aeb6dc8c9434ab9c7.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",26799$ ,https://i.cars.kg/preview/r/j2OHJE_XtRXAzPIe_YcC1g/1080x-/20220825/a96fadb1e9fe88309b82aa7853316b1d.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",16799$ ,https://i.cars.kg/preview/r/NT87pQQNGJE8vimcldyePw/1080x-/20220825/000e560a02843920dc902fa52f73ea5c.jpg
"Kia Sportage 4 поколение Кроссовер , 2018",21500$ ,https://i.cars.kg/preview/r/x6bzCU5xiBI7u-ljVaSwQw/1080x-/20220825/53163b7c1be3a2795ac0d2ff3132916e.webp
"Mercedes-Benz S-Класс W221 Седан , 2007",13900$ ,https://i.cars.kg/preview/r/mkHdYOKQZXywcwzJHj0Ubw/1080x-/20220825/5111f15228457774575675d70e9db139.webp
"Chevrolet Camaro 5 поколение [рестайлинг] Купе , 2016",35000$ ,https://i.cars.kg/preview/r/PsL8eYLNdZ6YnUV-yzGRhg/1080x-/20220825/4b7723960da19e6385f50da5d0679ad4.jpeg
"Mazda Demio 2 поколение Хетчбэк , 2003",5900$ ,https://i.cars.kg/preview/r/Ir0SjhD99BKjrw13SHObrw/1080x-/20220825/29ad22bd753c7c30362e434beca2d6ea.jpg
"Honda CR-V 3 поколение Кроссовер , 2009",12500$ ,https://i.cars.kg/preview/r/2c976wLwJkFeXmWWevoEfA/1080x-/20220825/ccc02eaffb6acd9005da1a41dc70de3d.jpg
"Nissan Skyline V35 Седан , 2003",4900$ ,https://i.cars.kg/preview/r/oNZWjwS5UMcvYvSEZ0vE9w/1080x-/20220825/cbef7bd308e97b9ba683b9a7f082314c.jpeg
"Subaru Outback , 2004",8800$ ,https://i.cars.kg/preview/r/K_mjSYLVkl6ksYZiwfywWA/1080x-/20220824/722d290ac15797c19ae10e3e759cd1fe.jpg
"Toyota Camry XV40 Седан 4-дв. , 2007",10800$ ,https://i.cars.kg/preview/r/IdiRiCgNhMteVJmU_OvKXw/1080x-/20220824/625dfec6548c7d949346048f7a776849.jpeg
"Toyota Avensis 2 поколение Универсал , 2002",3434$ ,
"Mercedes-Benz E-Класс W124 [рестайлинг] 500E седан , 1991",3790$ ,https://i.cars.kg/preview/r/RThhnQlxCuWIcE0kk51gvw/1080x-/20220824/907537a51062693f5074a6979f83fdb2.jpg
